"user_id","average_day_between_orders","total_orders","total_items_purchased","reorder_ratio","cluster","segment"
580,4.00,21,232,0.3750,1,The Loyalist
581,30.00,3,28,0.0357,0,Potential Churn
582,9.00,21,361,0.6316,1,The Loyalist
583,9.00,34,703,0.6871,1,The Loyalist
584,30.00,8,65,0.5385,0,Potential Churn
585,22.00,11,53,0.4340,0,Potential Churn
586,30.00,4,28,0.3571,0,Potential Churn
587,4.00,12,107,0.2897,2,The Newcomer
588,11.00,18,144,0.3750,1,The Loyalist
589,16.00,4,72,0.4306,2,The Newcomer
590,6.00,4,36,0.3056,2,The Newcomer
591,2.00,7,15,0.0667,2,The Newcomer
592,18.00,4,32,0.2188,2,The Newcomer
593,30.00,17,33,0.7879,0,Potential Churn
594,28.00,5,17,0.3529,0,Potential Churn
595,30.00,7,54,0.2407,0,Potential Churn
596,6.00,64,793,0.7478,1,The Loyalist
597,26.00,7,94,0.4681,0,Potential Churn
598,9.00,7,21,0.2857,2,The Newcomer
599,1.00,32,84,0.6310,1,The Loyalist
600,9.00,7,138,0.6594,1,The Loyalist
601,3.00,9,92,0.4022,2,The Newcomer
602,4.00,7,32,0.5625,2,The Newcomer
603,11.00,5,81,0.1235,2,The Newcomer
604,20.00,27,405,0.5185,1,The Loyalist
605,7.00,5,167,0.3892,2,The Newcomer
606,9.00,30,172,0.4128,1,The Loyalist
607,16.00,10,97,0.5258,2,The Newcomer
608,14.00,13,53,0.6981,1,The Loyalist
609,9.00,18,116,0.5603,1,The Loyalist
610,8.00,3,49,0.3265,2,The Newcomer
611,6.00,16,160,0.7125,1,The Loyalist
612,6.00,39,556,0.8112,1,The Loyalist
613,6.00,12,165,0.6545,1,The Loyalist
614,30.00,3,31,0.1290,0,Potential Churn
615,30.00,4,33,0.0909,0,Potential Churn
616,14.00,28,340,0.5412,1,The Loyalist
617,5.00,10,79,0.2532,2,The Newcomer
618,12.00,27,472,0.4703,1,The Loyalist
619,11.00,4,4,0.7500,2,The Newcomer
620,28.00,5,11,0.7273,0,Potential Churn
621,0.00,4,119,0.3866,2,The Newcomer
622,26.00,5,48,0.4792,0,Potential Churn
623,30.00,11,173,0.6474,0,Potential Churn
624,30.00,6,37,0.3243,0,Potential Churn
625,22.00,3,60,0.5000,0,Potential Churn
626,1.00,94,808,0.7339,1,The Loyalist
627,30.00,3,4,0.2500,0,Potential Churn
628,30.00,3,76,0.3289,0,Potential Churn
629,30.00,7,41,0.2195,0,Potential Churn
630,7.00,41,312,0.7821,1,The Loyalist
631,6.00,7,56,0.3750,2,The Newcomer
632,10.00,5,21,0.2381,2,The Newcomer
633,30.00,4,15,0.2667,0,Potential Churn
634,3.00,11,85,0.4824,2,The Newcomer
635,13.00,23,99,0.7475,1,The Loyalist
636,6.00,21,30,0.4333,2,The Newcomer
637,16.00,17,124,0.4839,1,The Loyalist
638,3.00,20,171,0.5263,1,The Loyalist
639,19.00,3,56,0.2143,0,Potential Churn
640,22.00,3,26,0.0769,0,Potential Churn
641,10.00,29,307,0.6710,1,The Loyalist
642,16.00,6,47,0.2766,2,The Newcomer
643,30.00,9,100,0.4500,0,Potential Churn
644,3.00,3,9,0.1111,2,The Newcomer
645,7.00,39,223,0.6054,1,The Loyalist
646,4.00,56,340,0.8412,1,The Loyalist
647,17.00,9,69,0.1159,2,The Newcomer
648,20.00,4,61,0.1967,0,Potential Churn
649,7.00,45,887,0.7982,1,The Loyalist
650,7.00,9,100,0.5700,2,The Newcomer
651,0.00,14,124,0.5323,1,The Loyalist
652,6.00,95,497,0.8913,1,The Loyalist
653,30.00,25,384,0.6016,1,The Loyalist
654,17.00,8,13,0.3846,2,The Newcomer
655,7.00,78,681,0.6696,1,The Loyalist
656,17.00,3,31,0.3226,2,The Newcomer
657,7.00,30,319,0.4075,1,The Loyalist
658,13.00,32,593,0.7791,1,The Loyalist
659,3.00,3,18,0.0556,2,The Newcomer
660,30.00,9,108,0.5093,0,Potential Churn
661,30.00,9,82,0.4756,0,Potential Churn
662,12.00,12,149,0.5369,1,The Loyalist
663,8.00,4,17,0.2941,2,The Newcomer
664,30.00,7,57,0.3684,0,Potential Churn
665,13.00,21,80,0.3625,2,The Newcomer
666,30.00,3,5,0.0000,0,Potential Churn
667,3.00,75,887,0.7937,1,The Loyalist
668,23.00,14,217,0.2304,0,Potential Churn
669,17.00,28,289,0.4291,1,The Loyalist
670,6.00,5,69,0.1159,2,The Newcomer
671,30.00,8,189,0.5873,0,Potential Churn
672,30.00,18,319,0.7398,1,The Loyalist
673,20.00,6,75,0.3467,0,Potential Churn
674,1.00,4,84,0.1071,2,The Newcomer
675,30.00,10,79,0.3797,0,Potential Churn
676,30.00,11,19,0.6316,0,Potential Churn
677,30.00,5,6,0.0000,0,Potential Churn
678,14.00,21,346,0.6879,1,The Loyalist
679,30.00,8,68,0.5147,0,Potential Churn
680,30.00,6,11,0.1818,0,Potential Churn
681,13.00,5,94,0.2128,2,The Newcomer
682,0.00,19,67,0.4776,2,The Newcomer
683,30.00,6,120,0.3667,0,Potential Churn
684,7.00,26,93,0.8387,1,The Loyalist
685,30.00,4,40,0.3750,0,Potential Churn
686,30.00,3,10,0.3000,0,Potential Churn
687,11.00,19,764,0.7435,1,The Loyalist
688,1.00,63,377,0.7215,1,The Loyalist
689,30.00,3,49,0.1224,0,Potential Churn
690,3.00,99,851,0.7685,1,The Loyalist
691,8.00,22,45,0.4444,2,The Newcomer
692,19.00,11,101,0.2772,0,Potential Churn
693,6.00,5,39,0.1282,2,The Newcomer
694,21.00,8,55,0.2364,0,Potential Churn
695,1.00,3,35,0.0571,2,The Newcomer
696,14.00,38,308,0.7208,1,The Loyalist
697,20.00,5,6,0.5000,0,Potential Churn
698,23.00,5,86,0.4186,0,Potential Churn
699,14.00,36,584,0.7089,1,The Loyalist
700,2.00,8,67,0.4776,2,The Newcomer
701,15.00,7,66,0.1061,2,The Newcomer
702,18.00,26,56,0.5893,1,The Loyalist
703,13.00,9,147,0.5578,1,The Loyalist
704,13.00,6,81,0.4321,2,The Newcomer
705,30.00,6,48,0.2292,0,Potential Churn
706,15.00,10,93,0.3871,2,The Newcomer
707,24.00,12,43,0.4186,0,Potential Churn
708,17.00,14,40,0.5750,2,The Newcomer
709,8.00,5,192,0.2969,2,The Newcomer
710,11.00,16,160,0.5750,1,The Loyalist
711,12.00,5,18,0.4444,2,The Newcomer
712,30.00,4,15,0.3333,0,Potential Churn
713,30.00,15,95,0.2526,0,Potential Churn
714,7.00,15,47,0.5319,2,The Newcomer
715,9.00,13,25,0.5200,2,The Newcomer
716,11.00,4,45,0.0000,2,The Newcomer
717,8.00,7,11,0.2727,2,The Newcomer
718,28.00,3,17,0.2353,0,Potential Churn
719,4.00,72,912,0.6425,1,The Loyalist
720,30.00,23,309,0.6181,1,The Loyalist
721,9.00,18,234,0.5641,1,The Loyalist
722,30.00,8,75,0.4800,0,Potential Churn
723,30.00,13,278,0.5072,0,Potential Churn
724,7.00,3,20,0.0000,2,The Newcomer
725,1.00,9,110,0.5455,2,The Newcomer
726,26.00,7,41,0.3902,0,Potential Churn
727,25.00,21,323,0.7740,1,The Loyalist
728,20.00,18,249,0.4217,1,The Loyalist
729,7.00,59,347,0.9049,1,The Loyalist
730,0.00,11,99,0.3333,2,The Newcomer
731,9.00,9,81,0.3580,2,The Newcomer
732,6.00,41,160,0.4438,1,The Loyalist
733,20.00,4,25,0.4400,0,Potential Churn
734,13.00,7,240,0.3625,2,The Newcomer
735,5.00,9,185,0.5081,1,The Loyalist
736,22.00,3,55,0.2182,0,Potential Churn
737,30.00,15,112,0.6429,0,Potential Churn
738,30.00,7,86,0.4419,0,Potential Churn
739,30.00,3,36,0.0556,0,Potential Churn
740,2.00,5,75,0.0800,2,The Newcomer
741,9.00,29,276,0.5036,1,The Loyalist
742,5.00,13,115,0.2957,2,The Newcomer
743,4.00,5,43,0.3256,2,The Newcomer
744,30.00,5,22,0.2273,0,Potential Churn
745,3.00,9,63,0.2857,2,The Newcomer
746,30.00,8,36,0.5833,0,Potential Churn
747,3.00,7,75,0.4533,2,The Newcomer
748,13.00,3,22,0.2727,2,The Newcomer
749,4.00,9,88,0.2045,2,The Newcomer
750,30.00,3,11,0.0909,0,Potential Churn
751,30.00,6,27,0.5556,0,Potential Churn
752,6.00,11,104,0.5577,1,The Loyalist
753,30.00,3,41,0.0976,0,Potential Churn
754,30.00,13,64,0.5469,0,Potential Churn
755,4.00,12,108,0.4815,2,The Newcomer
756,12.00,21,277,0.4657,1,The Loyalist
757,19.00,5,42,0.0476,0,Potential Churn
758,4.00,33,218,0.5963,1,The Loyalist
759,18.00,3,7,0.1429,0,Potential Churn
760,9.00,4,8,0.3750,2,The Newcomer
761,30.00,8,84,0.3571,0,Potential Churn
762,7.00,46,455,0.6945,1,The Loyalist
763,27.00,3,10,0.1000,0,Potential Churn
764,9.00,3,58,0.4483,2,The Newcomer
765,19.00,5,17,0.2353,0,Potential Churn
766,2.00,15,137,0.3285,2,The Newcomer
767,22.00,31,276,0.3116,1,The Loyalist
768,8.00,33,422,0.7227,1,The Loyalist
769,4.00,12,90,0.4333,2,The Newcomer
770,25.00,4,48,0.1250,0,Potential Churn
771,30.00,3,21,0.1429,0,Potential Churn
772,7.00,10,44,0.4318,2,The Newcomer
773,30.00,9,55,0.2000,0,Potential Churn
774,14.00,10,103,0.5340,2,The Newcomer
775,30.00,8,65,0.5385,0,Potential Churn
776,8.00,3,12,0.2500,2,The Newcomer
777,5.00,26,113,0.7345,1,The Loyalist
778,0.00,42,349,0.5301,1,The Loyalist
779,13.00,6,113,0.2478,2,The Newcomer
780,6.00,18,102,0.4902,1,The Loyalist
781,30.00,7,17,0.2353,0,Potential Churn
782,30.00,4,58,0.2069,0,Potential Churn
783,30.00,3,3,0.3333,0,Potential Churn
784,30.00,7,68,0.2794,0,Potential Churn
785,20.00,10,77,0.2987,0,Potential Churn
786,5.00,99,1010,0.8426,1,The Loyalist
787,5.00,40,223,0.5605,1,The Loyalist
788,23.00,3,19,0.4211,0,Potential Churn
789,30.00,11,39,0.6923,0,Potential Churn
790,0.00,4,22,0.3182,2,The Newcomer
791,1.00,14,80,0.5375,2,The Newcomer
792,10.00,8,109,0.4128,2,The Newcomer
793,21.00,5,13,0.6154,0,Potential Churn
794,11.00,5,41,0.1463,2,The Newcomer
795,15.00,12,34,0.5294,2,The Newcomer
796,14.00,7,160,0.5125,2,The Newcomer
797,27.00,18,128,0.5000,0,Potential Churn
798,7.00,12,67,0.7612,1,The Loyalist
799,6.00,15,108,0.7593,1,The Loyalist
800,4.00,21,89,0.5281,1,The Loyalist
801,3.00,5,33,0.2424,2,The Newcomer
802,4.00,6,98,0.2857,2,The Newcomer
803,16.00,7,86,0.2791,2,The Newcomer
804,23.00,15,112,0.7321,1,The Loyalist
805,30.00,4,48,0.2500,0,Potential Churn
806,30.00,13,28,0.6429,0,Potential Churn
807,14.00,21,26,0.7308,1,The Loyalist
808,30.00,3,29,0.0345,0,Potential Churn
809,0.00,21,160,0.5625,1,The Loyalist
810,8.00,3,22,0.3636,2,The Newcomer
811,13.00,7,79,0.4937,2,The Newcomer
812,4.00,47,846,0.7636,1,The Loyalist
813,30.00,5,18,0.1111,0,Potential Churn
814,30.00,3,19,0.4211,0,Potential Churn
815,13.00,3,23,0.0870,2,The Newcomer
816,12.00,4,136,0.3456,2,The Newcomer
817,17.00,15,154,0.6299,1,The Loyalist
818,7.00,69,433,0.8522,1,The Loyalist
819,15.00,4,53,0.5283,2,The Newcomer
820,10.00,4,41,0.3415,2,The Newcomer
821,8.00,3,34,0.1176,2,The Newcomer
822,30.00,3,66,0.2424,0,Potential Churn
823,21.00,6,23,0.7391,0,Potential Churn
824,8.00,21,111,0.3604,1,The Loyalist
825,20.00,9,33,0.5152,0,Potential Churn
826,14.00,3,12,0.6667,2,The Newcomer
827,30.00,7,41,0.2683,0,Potential Churn
828,13.00,6,11,0.1818,2,The Newcomer
829,21.00,3,12,0.0833,0,Potential Churn
830,29.00,6,98,0.4898,0,Potential Churn
831,13.00,19,97,0.5155,1,The Loyalist
832,23.00,5,65,0.4462,0,Potential Churn
833,30.00,11,219,0.3744,0,Potential Churn
834,3.00,21,235,0.5532,1,The Loyalist
835,26.00,4,9,0.0000,0,Potential Churn
836,30.00,13,31,0.6774,0,Potential Churn
837,6.00,4,73,0.5890,2,The Newcomer
838,30.00,23,58,0.3448,0,Potential Churn
839,21.00,26,549,0.6849,1,The Loyalist
840,17.00,9,47,0.3404,2,The Newcomer
841,8.00,15,167,0.3413,2,The Newcomer
842,16.00,12,198,0.6414,1,The Loyalist
843,30.00,4,42,0.3571,0,Potential Churn
844,28.00,18,100,0.6800,1,The Loyalist
845,6.00,22,266,0.7256,1,The Loyalist
846,30.00,4,54,0.1111,0,Potential Churn
847,8.00,37,651,0.8049,1,The Loyalist
848,6.00,43,314,0.8662,1,The Loyalist
849,8.00,29,113,0.6372,1,The Loyalist
850,19.00,7,63,0.5238,0,Potential Churn
851,8.00,6,64,0.4063,2,The Newcomer
852,6.00,37,563,0.8561,1,The Loyalist
853,7.00,18,100,0.6100,1,The Loyalist
854,2.00,83,761,0.7293,1,The Loyalist
855,10.00,15,290,0.6207,1,The Loyalist
856,30.00,4,23,0.0870,0,Potential Churn
857,7.00,46,536,0.8433,1,The Loyalist
858,10.00,30,62,0.6774,1,The Loyalist
859,9.00,7,118,0.5847,2,The Newcomer
860,3.00,19,184,0.5326,1,The Loyalist
861,30.00,3,4,0.0000,0,Potential Churn
862,14.00,7,42,0.1429,2,The Newcomer
863,30.00,10,175,0.4457,0,Potential Churn
864,10.00,29,157,0.8280,1,The Loyalist
865,1.00,3,13,0.0000,2,The Newcomer
866,14.00,22,502,0.6673,1,The Loyalist
867,14.00,5,14,0.5714,2,The Newcomer
868,13.00,85,466,0.6845,1,The Loyalist
869,6.00,4,43,0.2326,2,The Newcomer
870,7.00,44,687,0.7642,1,The Loyalist
871,30.00,7,10,0.3000,0,Potential Churn
872,25.00,4,40,0.3000,0,Potential Churn
873,10.00,8,133,0.4511,2,The Newcomer
874,8.00,13,183,0.6230,1,The Loyalist
875,4.00,4,19,0.3684,2,The Newcomer
876,20.00,4,47,0.0851,0,Potential Churn
877,30.00,12,131,0.5267,0,Potential Churn
878,7.00,6,29,0.0345,2,The Newcomer
879,6.00,56,508,0.4823,1,The Loyalist
880,4.00,49,470,0.8170,1,The Loyalist
881,30.00,17,383,0.6997,1,The Loyalist
882,6.00,4,26,0.1154,2,The Newcomer
883,20.00,12,53,0.3962,0,Potential Churn
884,30.00,3,43,0.1860,0,Potential Churn
885,12.00,21,95,0.6737,1,The Loyalist
886,8.00,22,139,0.5827,1,The Loyalist
887,30.00,8,112,0.4286,0,Potential Churn
888,1.00,15,153,0.6144,1,The Loyalist
889,30.00,5,36,0.2222,0,Potential Churn
890,7.00,20,296,0.5878,1,The Loyalist
891,30.00,15,221,0.6018,1,The Loyalist
892,9.00,12,122,0.2623,2,The Newcomer
893,14.00,28,232,0.5991,1,The Loyalist
894,5.00,66,1404,0.7828,1,The Loyalist
895,15.00,5,25,0.2000,2,The Newcomer
896,14.00,26,379,0.6412,1,The Loyalist
897,13.00,4,52,0.2885,2,The Newcomer
898,1.00,52,262,0.5916,1,The Loyalist
899,1.00,10,141,0.2270,2,The Newcomer
900,19.00,7,184,0.3207,0,Potential Churn
901,30.00,4,15,0.0000,0,Potential Churn
902,6.00,3,46,0.0217,2,The Newcomer
903,30.00,7,62,0.2742,0,Potential Churn
904,17.00,8,24,0.6250,2,The Newcomer
905,30.00,4,38,0.0789,0,Potential Churn
906,30.00,4,58,0.2586,0,Potential Churn
907,14.00,23,276,0.7283,1,The Loyalist
908,30.00,5,166,0.3193,0,Potential Churn
909,13.00,3,11,0.2727,2,The Newcomer
910,30.00,12,20,0.4000,0,Potential Churn
911,9.00,39,545,0.7450,1,The Loyalist
912,4.00,7,63,0.2857,2,The Newcomer
913,10.00,27,145,0.6759,1,The Loyalist
914,5.00,33,330,0.5485,1,The Loyalist
915,13.00,9,103,0.3786,2,The Newcomer
916,20.00,6,17,0.4706,0,Potential Churn
917,9.00,25,544,0.6967,1,The Loyalist
918,16.00,4,37,0.3243,2,The Newcomer
919,30.00,10,135,0.4593,0,Potential Churn
920,7.00,4,20,0.6500,2,The Newcomer
921,6.00,12,64,0.3594,2,The Newcomer
922,30.00,3,43,0.0930,0,Potential Churn
923,17.00,12,78,0.1795,2,The Newcomer
924,13.00,14,412,0.4903,1,The Loyalist
925,13.00,3,18,0.3333,2,The Newcomer
926,8.00,7,45,0.4000,2,The Newcomer
927,7.00,4,41,0.1951,2,The Newcomer
928,4.00,8,27,0.7407,2,The Newcomer
929,9.00,3,39,0.0513,2,The Newcomer
930,10.00,4,29,0.2069,2,The Newcomer
931,30.00,3,46,0.1087,0,Potential Churn
932,9.00,31,221,0.6652,1,The Loyalist
933,7.00,32,369,0.5962,1,The Loyalist
934,30.00,5,7,0.4286,0,Potential Churn
935,25.00,18,267,0.3933,1,The Loyalist
936,30.00,6,27,0.5926,0,Potential Churn
937,30.00,10,73,0.2329,0,Potential Churn
938,29.00,14,24,0.7083,0,Potential Churn
939,30.00,6,61,0.2787,0,Potential Churn
940,9.00,7,88,0.3409,2,The Newcomer
941,2.00,9,92,0.5000,2,The Newcomer
942,0.00,9,71,0.4225,2,The Newcomer
943,4.00,3,8,0.3750,2,The Newcomer
944,15.00,3,29,0.1379,2,The Newcomer
945,30.00,9,139,0.4317,0,Potential Churn
946,21.00,18,316,0.4399,1,The Loyalist
947,28.00,39,367,0.7602,1,The Loyalist
948,12.00,9,48,0.0833,2,The Newcomer
949,23.00,8,16,0.5625,0,Potential Churn
950,30.00,15,125,0.8000,1,The Loyalist
951,15.00,3,33,0.1212,2,The Newcomer
952,4.00,3,14,0.0000,2,The Newcomer
953,7.00,9,121,0.4959,2,The Newcomer
954,30.00,11,88,0.3523,0,Potential Churn
955,2.00,5,30,0.1667,2,The Newcomer
956,18.00,11,80,0.3750,2,The Newcomer
957,13.00,32,199,0.6734,1,The Loyalist
958,7.00,37,464,0.7866,1,The Loyalist
959,20.00,9,119,0.4034,0,Potential Churn
960,18.00,19,154,0.5519,1,The Loyalist
961,1.00,49,379,0.7230,1,The Loyalist
962,5.00,27,290,0.5414,1,The Loyalist
963,7.00,48,306,0.5294,1,The Loyalist
964,1.00,99,718,0.7549,1,The Loyalist
965,30.00,5,51,0.4902,0,Potential Churn
966,30.00,15,155,0.2839,0,Potential Churn
967,30.00,4,42,0.0238,0,Potential Churn
968,6.00,58,562,0.7509,1,The Loyalist
969,19.00,11,222,0.6036,1,The Loyalist
970,3.00,6,21,0.1429,2,The Newcomer
971,15.00,24,27,0.7778,1,The Loyalist
972,7.00,22,240,0.6250,1,The Loyalist
973,6.00,25,554,0.7076,1,The Loyalist
974,30.00,6,70,0.2000,0,Potential Churn
975,2.00,31,217,0.5300,1,The Loyalist
976,13.00,4,65,0.4769,2,The Newcomer
977,5.00,13,93,0.6022,1,The Loyalist
978,7.00,14,215,0.3395,2,The Newcomer
979,26.00,14,55,0.3091,0,Potential Churn
980,24.00,46,357,0.5070,1,The Loyalist
981,3.00,6,39,0.2051,2,The Newcomer
982,30.00,13,492,0.6728,1,The Loyalist
983,30.00,6,92,0.3152,0,Potential Churn
984,1.00,50,411,0.5864,1,The Loyalist
985,14.00,9,47,0.3617,2,The Newcomer
986,10.00,20,20,0.9500,1,The Loyalist
987,30.00,7,55,0.1818,0,Potential Churn
988,14.00,3,5,0.2000,2,The Newcomer
989,11.00,3,19,0.3684,2,The Newcomer
990,0.00,9,40,0.5750,2,The Newcomer
991,15.00,5,11,0.1818,2,The Newcomer
992,12.00,21,67,0.6119,1,The Loyalist
993,16.00,13,99,0.3434,2,The Newcomer
994,15.00,10,181,0.6464,1,The Loyalist
995,2.00,35,293,0.6348,1,The Loyalist
996,25.00,4,45,0.4000,0,Potential Churn
997,30.00,17,114,0.4298,0,Potential Churn
998,15.00,26,345,0.7072,1,The Loyalist
999,3.00,38,1001,0.7043,1,The Loyalist
1000,8.00,7,103,0.6893,1,The Loyalist
1001,25.00,5,80,0.3750,0,Potential Churn
1002,30.00,18,109,0.2936,0,Potential Churn
1003,8.00,8,112,0.5179,2,The Newcomer
1004,6.00,55,1103,0.8114,1,The Loyalist
1005,30.00,10,107,0.4579,0,Potential Churn
1006,30.00,4,30,0.0667,0,Potential Churn
1007,30.00,8,58,0.4138,0,Potential Churn
1008,3.00,6,53,0.0943,2,The Newcomer
1009,20.00,19,184,0.5761,1,The Loyalist
1010,2.00,4,43,0.1860,2,The Newcomer
1011,6.00,7,138,0.3551,2,The Newcomer
1012,8.00,8,76,0.5789,2,The Newcomer
1013,14.00,19,226,0.5044,1,The Loyalist
1014,30.00,6,8,0.3750,0,Potential Churn
1015,25.00,11,34,0.0882,0,Potential Churn
1016,7.00,5,91,0.4286,2,The Newcomer
1017,30.00,5,27,0.4444,0,Potential Churn
1018,4.00,86,1033,0.7928,1,The Loyalist
1019,14.00,9,117,0.3675,2,The Newcomer
1020,5.00,4,40,0.3250,2,The Newcomer
1021,3.00,32,679,0.6554,1,The Loyalist
1022,3.00,78,581,0.5938,1,The Loyalist
1023,8.00,15,229,0.3231,1,The Loyalist
1024,1.00,99,137,0.8540,1,The Loyalist
1025,30.00,7,70,0.1714,0,Potential Churn
1026,23.00,5,8,0.5000,0,Potential Churn
1027,4.00,47,458,0.6179,1,The Loyalist
1028,30.00,3,53,0.2830,0,Potential Churn
1029,30.00,26,70,0.7000,1,The Loyalist
1030,30.00,3,10,0.1000,0,Potential Churn
1031,22.00,9,21,0.6190,0,Potential Churn
1032,30.00,3,52,0.3269,0,Potential Churn
1033,30.00,4,49,0.0408,0,Potential Churn
1034,6.00,6,43,0.4186,2,The Newcomer
1035,4.00,27,313,0.5112,1,The Loyalist
1036,2.00,31,642,0.6885,1,The Loyalist
1037,30.00,7,172,0.4884,0,Potential Churn
1038,25.00,14,136,0.6176,1,The Loyalist
1039,13.00,6,13,0.5385,2,The Newcomer
1040,10.00,8,124,0.4274,2,The Newcomer
1041,30.00,15,146,0.5000,0,Potential Churn
1042,7.00,7,74,0.3378,2,The Newcomer
1043,30.00,9,158,0.3797,0,Potential Churn
1044,3.00,26,173,0.4046,1,The Loyalist
1045,7.00,3,44,0.2727,2,The Newcomer
1046,19.00,3,118,0.2966,0,Potential Churn
1047,23.00,12,145,0.4897,0,Potential Churn
1048,10.00,3,25,0.2800,2,The Newcomer
1049,30.00,17,81,0.4568,0,Potential Churn
1050,18.00,26,99,0.6162,1,The Loyalist
1051,10.00,12,21,0.4762,2,The Newcomer
1052,7.00,20,48,0.5000,2,The Newcomer
1053,4.00,4,16,0.1875,2,The Newcomer
1054,30.00,5,58,0.4483,0,Potential Churn
1055,3.00,15,217,0.5346,1,The Loyalist
1056,21.00,16,409,0.6430,1,The Loyalist
1057,30.00,3,83,0.2892,0,Potential Churn
1058,13.00,43,101,0.6337,1,The Loyalist
1059,7.00,35,1002,0.7555,1,The Loyalist
1060,7.00,10,14,0.2143,2,The Newcomer
1061,30.00,3,12,0.1667,0,Potential Churn
1062,2.00,12,116,0.2672,2,The Newcomer
1063,25.00,3,7,0.1429,0,Potential Churn
1064,10.00,7,95,0.2737,2,The Newcomer
1065,25.00,5,54,0.2593,0,Potential Churn
1066,0.00,54,629,0.5914,1,The Loyalist
1067,16.00,18,183,0.5246,1,The Loyalist
1068,28.00,3,6,0.3333,0,Potential Churn
1069,7.00,6,64,0.3125,2,The Newcomer
1070,18.00,4,39,0.1795,2,The Newcomer
1071,2.00,8,35,0.2857,2,The Newcomer
1072,6.00,15,142,0.6479,1,The Loyalist
1073,30.00,5,20,0.2000,0,Potential Churn
1074,13.00,3,36,0.1389,2,The Newcomer
1075,3.00,83,450,0.8178,1,The Loyalist
1076,29.00,7,22,0.4545,0,Potential Churn
1077,10.00,12,108,0.2593,2,The Newcomer
1078,18.00,8,56,0.4286,2,The Newcomer
1079,30.00,8,63,0.4127,0,Potential Churn
1080,5.00,12,79,0.5570,2,The Newcomer
1081,13.00,7,41,0.1707,2,The Newcomer
1082,30.00,8,49,0.2857,0,Potential Churn
1083,15.00,20,205,0.5854,1,The Loyalist
1084,5.00,33,267,0.3933,1,The Loyalist
1085,30.00,3,8,0.5000,0,Potential Churn
1086,5.00,5,17,0.2353,2,The Newcomer
1087,30.00,4,16,0.1250,0,Potential Churn
1088,13.00,15,212,0.3066,2,The Newcomer
1089,14.00,15,127,0.3622,2,The Newcomer
1090,2.00,4,11,0.6364,2,The Newcomer
1091,15.00,5,46,0.3696,2,The Newcomer
1092,4.00,8,60,0.5667,2,The Newcomer
1093,12.00,8,82,0.5244,2,The Newcomer
1094,7.00,5,35,0.2286,2,The Newcomer
1095,4.00,31,378,0.6825,1,The Loyalist
1096,14.00,19,124,0.4677,1,The Loyalist
1097,30.00,3,19,0.2632,0,Potential Churn
1098,30.00,3,3,0.6667,0,Potential Churn
1099,11.00,8,9,0.5556,2,The Newcomer
1100,9.00,7,66,0.6970,2,The Newcomer
1101,10.00,23,70,0.4857,1,The Loyalist
1102,30.00,9,28,0.5714,0,Potential Churn
1103,8.00,7,23,0.3913,2,The Newcomer
1104,0.00,7,42,0.3333,2,The Newcomer
1105,6.00,7,102,0.5490,2,The Newcomer
1106,20.00,8,44,0.6136,0,Potential Churn
1107,2.00,32,475,0.7600,1,The Loyalist
1108,30.00,9,131,0.5344,0,Potential Churn
1109,30.00,38,343,0.7085,1,The Loyalist
1110,30.00,4,28,0.3929,0,Potential Churn
1111,26.00,12,198,0.4293,0,Potential Churn
1112,13.00,11,126,0.3492,2,The Newcomer
1113,30.00,4,22,0.0909,0,Potential Churn
1114,30.00,3,25,0.1200,0,Potential Churn
1115,15.00,12,33,0.3030,2,The Newcomer
1116,21.00,15,160,0.5063,1,The Loyalist
1117,30.00,5,44,0.2045,0,Potential Churn
1118,14.00,9,85,0.6706,1,The Loyalist
1119,30.00,5,60,0.3667,0,Potential Churn
1120,4.00,74,717,0.8982,1,The Loyalist
1121,14.00,4,43,0.2326,2,The Newcomer
1122,2.00,20,242,0.5579,1,The Loyalist
1123,8.00,7,57,0.2105,2,The Newcomer
1124,30.00,10,99,0.5556,0,Potential Churn
1125,7.00,5,22,0.5909,2,The Newcomer
1126,30.00,10,57,0.5614,0,Potential Churn
1127,30.00,6,32,0.1875,0,Potential Churn
1128,17.00,8,72,0.4861,2,The Newcomer
1129,6.00,3,43,0.1395,2,The Newcomer
1130,22.00,49,308,0.8279,1,The Loyalist
1131,18.00,7,15,0.3333,2,The Newcomer
1132,0.00,12,113,0.3186,2,The Newcomer
1133,30.00,6,30,0.1333,0,Potential Churn
1134,5.00,10,108,0.4352,2,The Newcomer
1135,7.00,4,29,0.2414,2,The Newcomer
1136,30.00,25,264,0.6856,1,The Loyalist
1137,24.00,15,269,0.4164,1,The Loyalist
1138,1.00,59,197,0.7259,1,The Loyalist
1139,24.00,29,584,0.5685,1,The Loyalist
1140,0.00,11,37,0.5676,2,The Newcomer
1141,3.00,30,220,0.4409,1,The Loyalist
1142,8.00,38,135,0.7407,1,The Loyalist
1143,30.00,3,21,0.1905,0,Potential Churn
1144,25.00,3,31,0.1613,0,Potential Churn
1145,8.00,3,42,0.0952,2,The Newcomer
1146,13.00,3,25,0.1600,2,The Newcomer
1147,17.00,15,85,0.6471,1,The Loyalist
1148,7.00,4,65,0.3846,2,The Newcomer
1149,5.00,4,10,0.4000,2,The Newcomer
1150,3.00,47,395,0.6759,1,The Loyalist
1151,30.00,5,151,0.4371,0,Potential Churn
1152,30.00,4,24,0.2917,0,Potential Churn
1153,30.00,6,50,0.4800,0,Potential Churn
